ra,dec,brickname
55.243328100470954,-28.0,0552m280
55.24590163934426,-40.5,0552m405
55.246153846153845,-25.75,0552m257
55.25217391304348,-37.25,0552m372
55.255102040816325,-35.5,0552m355
55.26058631921824,-31.75,0552m317
55.26315789473684,-44.75,0552m447
55.265625,-27.5,0552m275
55.26615969581749,-43.25,0552m432
55.26901669758813,-41.75,0552m417
55.27433628318584,-38.5,0552m385
55.27681660899654,-36.75,0552m367
55.27918781725889,-35.0,0552m350
55.283630470016206,-31.25,0552m312
55.287713841368586,-27.0,0552m270
55.2972972972973,-39.75,0552m397
55.30477759472817,-32.75,0553m327
55.306451612903224,-30.75,0553m307
55.309597523219814,-26.5,0553m265
55.31954887218045,-42.5,0553m425
55.321100917431195,-41.0,0553m410
55.32399299474606,-37.75,0553m377
55.32534246575342,-36.0,0553m360
55.32663316582914,-34.25,0553m342
55.32786885245902,-32.25,0553m322
55.329052969502406,-30.25,0553m302
55.3448275862069,-43.75,0553m437
55.345794392523366,-42.25,0553m422
55.3475935828877,-39.0,0553m390
55.35,-33.75,0553m337
55.35143769968051,-29.75,0553m297
55.352760736196316,-25.25,0553m252
55.37205081669691,-40.25,0553m402
55.37313432835821,-33.25,0553m332
55.37360890302067,-29.25,0553m292
55.39556962025316,-28.75,0553m287
55.39629005059022,-34.75,0553m347
55.39655172413793,-36.5,0553m365
55.3968253968254,-38.25,0553m382
55.39741219963032,-41.5,0553m415
55.39772727272727,-43.0,0553m430
55.398058252427184,-44.5,0553m445
55.416666666666664,-26.0,0554m260
55.41732283464567,-28.25,0554m282
55.41800643086817,-30.5,0554m305
55.41871921182266,-32.5,0554m325
55.42190305206463,-39.5,0554m395
55.43778801843318,-25.5,0554m255
55.43887147335423,-27.75,0554m277
55.44,-30.0,0554m300
55.44117647058823,-32.0,0554m320
55.44368600682594,-35.75,0554m357
55.44502617801047,-37.5,0554m375
55.447897623400365,-40.75,0554m407
55.46021840873635,-27.25,0554m272
55.461783439490446,-29.5,0554m295
55.46341463414634,-31.5,0554m315
55.46511627906977,-33.5,0554m335
55.46689303904924,-35.25,0554m352
55.46875,-37.0,0554m370
55.47069271758437,-38.75,0554m387
55.47486033519553,-42.0,0554m420
55.47709923664122,-43.5,0554m435
55.48136645962733,-26.75,0554m267
55.48335974643423,-29.0,0554m290
55.48543689320388,-31.0,0554m310
55.48760330578512,-33.0,0554m330
55.497287522603976,-40.0,0554m400
55.502318392581145,-26.25,0555m262
55.504731861198735,-28.5,0555m285
55.51260504201681,-34.5,0555m345
55.51546391752577,-36.25,0555m362
55.518453427065026,-38.0,0555m380
55.52307692307692,-25.75,0555m257
55.52486187845304,-41.25,0555m412
55.52590266875981,-28.0,0555m280
55.528301886792455,-42.75,0555m427
55.53191489361702,-44.25,0555m442
55.53511705685619,-34.0,0555m340
55.54561717352415,-39.25,0555m392
55.546875,-27.5,0555m275
55.55374592833876,-31.75,0555m317
55.55769230769231,-44.0,0555m440
55.56122448979592,-35.5,0555m355
55.56521739130435,-37.25,0555m372
55.56765163297045,-27.0,0555m270
55.57377049180328,-40.5,0555m405
55.575364667747166,-31.25,0555m312
55.58375634517766,-35.0,0555m350
55.588235294117645,-26.5,0555m265
55.588235294117645,-36.75,0555m367
55.5929203539823,-38.5,0555m385
55.596774193548384,-30.75,0555m307
55.601317957166394,-32.75,0556m327
55.60296846011132,-41.75,0556m417
55.60836501901141,-43.25,0556m432
55.6140350877193,-44.75,0556m447
55.61797752808989,-30.25,0556m302
55.62162162162162,-39.75,0556m397
55.622950819672134,-32.25,0556m322
55.62814070351759,-34.25,0556m342
55.62883435582822,-25.25,0556m252
55.63356164383562,-36.0,0556m360
55.638977635782744,-29.75,0556m297
55.63922942206655,-37.75,0556m377
55.65,-33.75,0556m337
55.65137614678899,-41.0,0556m410
55.6578947368421,-42.5,0556m425
55.65977742448331,-29.25,0556m292
55.668449197860966,-39.0,0556m390
55.67164179104478,-33.25,0556m332
55.68037974683544,-28.75,0556m287
55.6822429906542,-42.25,0556m422
55.689655172413794,-43.75,0556m437
55.69444444444444,-26.0,0556m260
55.69872958257713,-40.25,0556m402
55.69983136593592,-34.75,0556m347
55.7007874015748,-28.25,0557m282
55.706896551724135,-36.5,0557m365
55.70739549839228,-30.5,0557m305
55.714285714285715,-25.5,0557m255
55.714285714285715,-32.5,0557m325
55.714285714285715,-38.25,0557m382
55.72100313479624,-27.75,0557m277
55.728,-30.0,0557m300
55.73012939001848,-41.5,0557m415
55.73529411764706,-32.0,0557m320
55.73863636363637,-43.0,0557m430
55.74102964118565,-27.25,0557m272
55.745062836624776,-39.5,0557m395
55.74757281553398,-44.5,0557m445
55.7484076433121,-29.5,0557m295
55.75085324232082,-35.75,0557m357
55.75609756097561,-31.5,0557m315
55.75916230366492,-37.5,0557m375
55.76086956521739,-26.75,0557m267
55.7641196013289,-33.5,0557m335
55.76862123613312,-29.0,0557m290
55.772495755517824,-35.25,0557m352
55.77669902912621,-31.0,0557m310
55.77696526508227,-40.75,0557m407
55.78052550231839,-26.25,0557m262
55.78125,-37.0,0557m370
55.78512396694215,-33.0,0557m330
55.78864353312303,-28.5,0557m285
55.790408525754884,-38.75,0557m387
55.8,-25.75,0558m257
55.80847723704866,-28.0,0558m280
55.81005586592179,-42.0,0558m420
55.81512605042017,-34.5,0558m345
55.8206106870229,-43.5,0558m435
55.822784810126585,-40.0,0558m400
55.824742268041234,-36.25,0558m362
55.828125,-27.5,0558m275
55.83479789103691,-38.0,0558m380
55.836120401337794,-34.0,0558m340
55.846905537459286,-31.75,0558m317
55.84758942457232,-27.0,0558m270
55.85635359116022,-41.25,0558m412
55.86687306501548,-26.5,0558m265
55.86709886547812,-31.25,0558m312
55.86734693877551,-35.5,0558m355
55.86762075134168,-39.25,0558m392
55.867924528301884,-42.75,0558m427
55.87826086956522,-37.25,0558m372
55.88007736943907,-44.25,0558m442
55.88709677419355,-30.75,0558m307
55.888324873096444,-35.0,0558m350
55.897858319604616,-32.75,0558m327
55.89965397923876,-36.75,0558m367
55.90163934426229,-40.5,0559m405
55.90384615384615,-44.0,0559m440
55.90490797546012,-25.25,0559m252
55.90690208667737,-30.25,0559m302
55.91150442477876,-38.5,0559m385
55.91803278688525,-32.25,0559m322
55.926517571884986,-29.75,0559m297
55.92964824120603,-34.25,0559m342
55.936920222634505,-41.75,0559m417
55.94178082191781,-36.0,0559m360
55.945945945945944,-29.25,0559m292
55.945945945945944,-39.75,0559m397
55.95,-33.75,0559m337
55.950570342205324,-43.25,0559m432
55.95446584938704,-37.75,0559m377
55.96491228070175,-44.75,0559m447
55.96518987341772,-28.75,0559m287
55.97014925373134,-33.25,0559m332
55.97222222222222,-26.0,0559m260
55.981651376146786,-41.0,0559m410
55.98425196850393,-28.25,0559m282
55.98930481283423,-39.0,0559m390
55.99078341013825,-25.5,0559m255
55.99624060150376,-42.5,0559m425
55.9967845659164,-30.5,0559m305
56.00313479623824,-27.75,0560m277
56.00337268128162,-34.75,0560m347
56.00985221674877,-32.5,0560m325
56.016,-30.0,0560m300
56.01724137931034,-36.5,0560m365
56.018691588785046,-42.25,0560m422
56.02184087363494,-27.25,0560m272
56.02540834845735,-40.25,0560m402
56.029411764705884,-32.0,0560m320
56.03174603174603,-38.25,0560m382
56.03448275862069,-43.75,0560m437
56.03503184713376,-29.5,0560m295
56.04037267080745,-26.75,0560m267
56.048780487804876,-31.5,0560m315
56.05388272583201,-29.0,0560m290
56.0580204778157,-35.75,0560m357
56.05873261205564,-26.25,0560m262
56.06284658040666,-41.5,0560m415
56.06312292358804,-33.5,0560m335
56.067961165048544,-31.0,0560m310
56.06822262118492,-39.5,0560m395
56.072555205047315,-28.5,0560m285
56.07329842931937,-37.5,0560m375
56.07692307692308,-25.75,0560m257
56.078098471986415,-35.25,0560m352
56.07954545454545,-43.0,0560m430
56.082644628099175,-33.0,0560m330
56.09105180533752,-28.0,0560m280
56.09375,-37.0,0560m370
56.09708737864078,-44.5,0560m445
56.10603290676417,-40.75,0561m407
56.109375,-27.5,0561m275
56.1101243339254,-38.75,0561m387
56.11764705882353,-34.5,0561m345
56.12752721617419,-27.0,0561m270
56.134020618556704,-36.25,0561m362
56.137123745819395,-34.0,0561m340
56.14006514657981,-31.75,0561m317
56.14525139664804,-42.0,0561m420
56.14551083591331,-26.5,0561m265
56.14828209764919,-40.0,0561m400
56.15114235500879,-38.0,0561m380
56.15883306320907,-31.25,0561m312
56.16412213740458,-43.5,0561m435
56.173469387755105,-35.5,0561m355
56.17741935483871,-30.75,0561m307
56.18098159509202,-25.25,0561m252
56.187845303867405,-41.25,0561m412
56.189624329159216,-39.25,0561m392
56.19130434782609,-37.25,0561m372
56.192893401015226,-35.0,0561m350
56.19439868204283,-32.75,0561m327
56.195826645264845,-30.25,0561m302
56.20754716981132,-42.75,0562m427
56.21107266435986,-36.75,0562m367
56.21311475409836,-32.25,0562m322
56.21405750798722,-29.75,0562m297
56.22823984526112,-44.25,0562m442
56.22950819672131,-40.5,0562m405
56.230088495575224,-38.5,0562m385
56.231155778894475,-34.25,0562m342
56.232114467408586,-29.25,0562m292
56.25,-26.0,0562m260
56.25,-28.75,0562m287
56.25,-33.75,0562m337
56.25,-36.0,0562m360
56.25,-44.0,0562m440
56.26728110599078,-25.5,0562m255
56.267716535433074,-28.25,0562m282
56.26865671641791,-33.25,0562m332
56.269702276707534,-37.75,0562m377
56.270270270270274,-39.75,0562m397
56.2708719851577,-41.75,0562m417
56.28526645768025,-27.75,0562m277
56.28617363344051,-30.5,0562m305
56.29277566539924,-43.25,0562m432
56.302652106084246,-27.25,0563m272
56.304,-30.0,0563m300
56.30541871921182,-32.5,0563m325
56.306913996627316,-34.75,0563m347
56.31016042780749,-39.0,0563m390
56.31192660550459,-41.0,0563m410
56.31578947368421,-44.75,0563m447
56.31987577639752,-26.75,0563m267
56.32165605095541,-29.5,0563m295
56.3235294117647,-32.0,0563m320
56.327586206896555,-36.5,0563m365
56.33458646616541,-42.5,0563m425
56.33693972179289,-26.25,0563m262
56.3391442155309,-29.0,0563m290
56.34146341463415,-31.5,0563m315
56.34920634920635,-38.25,0563m382
56.35208711433757,-40.25,0563m402
56.353846153846156,-25.75,0563m257
56.35514018691589,-42.25,0563m422
56.35646687697161,-28.5,0563m285
56.359223300970875,-31.0,0563m310
56.36212624584718,-33.5,0563m335
56.36518771331058,-35.75,0563m357
56.37362637362637,-28.0,0563m280
56.37931034482759,-43.75,0563m437
56.3801652892562,-33.0,0563m330
56.38370118845501,-35.25,0563m352
56.38743455497382,-37.5,0563m375
56.390625,-27.5,0563m275
56.39138240574506,-39.5,0563m395
56.39556377079482,-41.5,0563m415
56.40625,-37.0,0564m370
56.40746500777605,-27.0,0564m270
56.42016806722689,-34.5,0564m345
56.42045454545455,-43.0,0564m430
56.424148606811144,-26.5,0564m265
56.42984014209591,-38.75,0564m387
56.43322475570032,-31.75,0564m317
56.43510054844607,-40.75,0564m407
56.438127090301,-34.0,0564m340
56.44329896907217,-36.25,0564m362
56.44660194174757,-44.5,0564m445
56.45056726094003,-31.25,0564m312
56.45705521472393,-25.25,0564m252
56.46748681898067,-38.0,0564m380
56.46774193548387,-30.75,0564m307
56.47377938517179,-40.0,0564m400
56.47959183673469,-35.5,0564m355
56.4804469273743,-42.0,0564m420
56.484751203852326,-30.25,0564m302
56.49093904448105,-32.75,0564m327
56.49746192893401,-35.0,0564m350
56.501597444089455,-29.75,0565m297
56.504347826086956,-37.25,0565m372
56.50763358778626,-43.5,0565m435
56.50819672131148,-32.25,0565m322
56.51162790697674,-39.25,0565m392
56.51828298887123,-29.25,0565m292
56.51933701657459,-41.25,0565m412
56.522491349480966,-36.75,0565m367
56.52777777777778,-26.0,0565m260
56.53266331658291,-34.25,0565m342
56.53481012658228,-28.75,0565m287
56.54377880184332,-25.5,0565m255
56.54716981132076,-42.75,0565m427
56.54867256637168,-38.5,0565m385
56.55,-33.75,0565m337
56.55118110236221,-28.25,0565m282
56.557377049180324,-40.5,0565m405
56.55821917808219,-36.0,0565m360
56.56716417910448,-33.25,0565m332
56.56739811912226,-27.75,0565m277
56.57556270096463,-30.5,0565m305
56.57640232108317,-44.25,0565m442
56.58346333853354,-27.25,0565m272
56.58493870402802,-37.75,0565m377
56.592,-30.0,0565m300
56.5945945945946,-39.75,0565m397
56.59615384615385,-44.0,0565m440
56.599378881987576,-26.75,0565m267
56.600985221674875,-32.5,0566m325
56.60482374768089,-41.75,0566m417
56.60828025477707,-29.5,0566m295
56.61045531197302,-34.75,0566m347
56.61514683153014,-26.25,0566m262
56.61764705882353,-32.0,0566m320
56.62440570522979,-29.0,0566m290
56.63076923076923,-25.75,0566m257
56.63101604278075,-39.0,0566m390
56.63414634146341,-31.5,0566m315
56.634980988593156,-43.25,0566m432
56.63793103448276,-36.5,0566m365
56.640378548895896,-28.5,0566m285
56.642201834862384,-41.0,0566m410
56.650485436893206,-31.0,0566m310
56.65620094191523,-28.0,0566m280
56.66112956810631,-33.5,0566m335
56.666666666666664,-38.25,0566m382
56.666666666666664,-44.75,0566m447
56.671875,-27.5,0566m275
56.67235494880546,-35.75,0566m357
56.67293233082707,-42.5,0566m425
56.67768595041322,-33.0,0566m330
56.67876588021779,-40.25,0566m402
56.687402799377914,-27.0,0566m270
56.6893039049236,-35.25,0566m352
56.691588785046726,-42.25,0566m422
56.70157068062827,-37.5,0567m375
56.702786377708975,-26.5,0567m265
56.71454219030521,-39.5,0567m395
56.71875,-37.0,0567m370
56.72268907563025,-34.5,0567m345
56.724137931034484,-43.75,0567m437
56.726384364820845,-31.75,0567m317
56.728280961182996,-41.5,0567m415
56.73312883435583,-25.25,0567m252
56.73913043478261,-34.0,0567m340
56.74230145867099,-31.25,0567m312
56.749555950266426,-38.75,0567m387
56.75257731958763,-36.25,0567m362
56.75806451612903,-30.75,0567m307
56.76136363636363,-43.0,0567m430
56.76416819012797,-40.75,0567m407
56.77367576243981,-30.25,0567m302
56.78383128295255,-38.0,0567m380
56.785714285714285,-35.5,0567m355
56.787479406919275,-32.75,0567m327
56.78913738019169,-29.75,0567m297
56.79611650485437,-44.5,0567m445
56.7992766726944,-40.0,0567m400
56.80203045685279,-35.0,0568m350
56.80327868852459,-32.25,0568m322
56.80445151033386,-29.25,0568m292
56.80555555555556,-26.0,0568m260
56.815642458100555,-42.0,0568m420
56.81739130434783,-37.25,0568m372
56.81962025316456,-28.75,0568m287
56.82027649769585,-25.5,0568m255
56.833631484794275,-39.25,0568m392
56.83391003460208,-36.75,0568m367
56.834170854271356,-34.25,0568m342
56.83464566929134,-28.25,0568m282
56.84952978056426,-27.75,0568m277
56.85,-33.75,0568m337
56.850828729281766,-41.25,0568m412
56.85114503816794,-43.5,0568m435
56.864274570982836,-27.25,0568m272
56.864951768488744,-30.5,0568m305
56.865671641791046,-33.25,0568m332
56.86643835616438,-36.0,0568m360
56.86725663716814,-38.5,0568m385
56.87888198757764,-26.75,0568m267
56.88,-30.0,0568m300
56.885245901639344,-40.5,0568m405
56.886792452830186,-42.75,0568m427
56.893353941267385,-26.25,0568m262
56.894904458598724,-29.5,0568m295
56.89655172413793,-32.5,0568m325
56.90017513134851,-37.75,0569m377
56.90769230769231,-25.75,0569m257
56.90966719492869,-29.0,0569m290
56.911764705882355,-32.0,0569m320
56.91399662731872,-34.75,0569m347
56.91891891891892,-39.75,0569m397
56.92429022082019,-28.5,0569m285
56.92456479690522,-44.25,0569m442
56.926829268292686,-31.5,0569m315
56.93877551020408,-28.0,0569m280
56.93877551020408,-41.75,0569m417
56.94174757281554,-31.0,0569m310
56.94230769230769,-44.0,0569m440
56.94827586206897,-36.5,0569m365
56.95187165775401,-39.0,0569m390
56.953125,-27.5,0569m275
56.96013289036545,-33.5,0569m335
56.96734059097978,-27.0,0569m270
56.972477064220186,-41.0,0569m410
56.97520661157025,-33.0,0569m330
56.97718631178707,-43.25,0569m432
56.97952218430034,-35.75,0569m357
56.98142414860681,-26.5,0569m265
56.98412698412698,-38.25,0569m382
56.99490662139219,-35.25,0569m352
57.005444646098006,-40.25,0570m402
57.00920245398773,-25.25,0570m252
57.01127819548872,-42.5,0570m425
57.01570680628272,-37.5,0570m375
57.01754385964912,-44.75,0570m447
57.01954397394137,-31.75,0570m317
57.02521008403362,-34.5,0570m345
57.02803738317757,-42.25,0570m422
57.03125,-37.0,0570m370
57.03403565640195,-31.25,0570m312
57.03770197486535,-39.5,0570m395
57.04013377926422,-34.0,0570m340
57.04838709677419,-30.75,0570m307
57.06099815157116,-41.5,0570m415
57.06185567010309,-36.25,0570m362
57.06260032102729,-30.25,0570m302
57.06896551724138,-43.75,0570m437
57.06927175843695,-38.75,0570m387
57.07667731629393,-29.75,0570m297
57.083333333333336,-26.0,0570m260
57.084019769357496,-32.75,0570m327
57.090620031796504,-29.25,0570m292
57.09183673469388,-35.5,0570m355
57.09323583180987,-40.75,0570m407
57.096774193548384,-25.5,0570m255
57.09836065573771,-32.25,0570m322
57.10017574692443,-38.0,0571m380
57.10227272727273,-43.0,0571m430
57.10443037974684,-28.75,0571m287
57.10659898477157,-35.0,0571m350
57.118110236220474,-28.25,0571m282
57.124773960217,-40.0,0571m400
57.130434782608695,-37.25,0571m372
57.13166144200627,-27.75,0571m277
57.1356783919598,-34.25,0571m342
57.14508580343214,-27.25,0571m272
57.14532871972318,-36.75,0571m367
57.14563106796116,-44.5,0571m445
57.15,-33.75,0571m337
57.150837988826815,-42.0,0571m420
57.154340836012864,-30.5,0571m305
57.15563506261181,-39.25,0571m392
57.1583850931677,-26.75,0571m267
57.16417910447761,-33.25,0571m332
57.168,-30.0,0571m300
57.17156105100464,-26.25,0571m262
57.17465753424658,-36.0,0571m360
57.181528662420384,-29.5,0571m295
57.18232044198895,-41.25,0571m412
57.184615384615384,-25.75,0571m257
57.1858407079646,-38.5,0571m385
57.19211822660098,-32.5,0571m325
57.19465648854962,-43.5,0571m435
57.19492868462758,-29.0,0571m290
57.205882352941174,-32.0,0572m320
57.208201892744476,-28.5,0572m285
57.21311475409836,-40.5,0572m405
57.215411558669004,-37.75,0572m377
57.21753794266442,-34.75,0572m347
57.21951219512195,-31.5,0572m315
57.22135007849293,-28.0,0572m280
57.22641509433962,-42.75,0572m427
57.23300970873787,-31.0,0572m310
57.234375,-27.5,0572m275
57.24324324324324,-39.75,0572m397
57.24727838258165,-27.0,0572m270
57.258620689655174,-36.5,0572m365
57.25913621262458,-33.5,0572m335
57.26006191950464,-26.5,0572m265
57.27272727272727,-33.0,0572m330
57.27272727272727,-39.0,0572m390
57.27272727272727,-41.75,0572m417
57.27272727272727,-44.25,0572m442
57.285276073619634,-25.25,0572m252
57.28668941979522,-35.75,0572m357
57.28846153846154,-44.0,0572m440
57.30050933786078,-35.25,0573m352
57.301587301587304,-38.25,0573m382
57.30275229357798,-41.0,0573m410
57.31270358306189,-31.75,0573m317
57.31939163498099,-43.25,0573m432
57.3257698541329,-31.25,0573m312
57.32773109243698,-34.5,0573m345
57.32984293193717,-37.5,0573m375
57.33212341197822,-40.25,0573m402
57.33870967741935,-30.75,0573m307
57.34113712374582,-34.0,0573m340
57.34375,-37.0,0573m370
57.349624060150376,-42.5,0573m425
57.351524879614765,-30.25,0573m302
57.3608617594255,-39.5,0573m395
57.361111111111114,-26.0,0573m260
57.364217252396166,-29.75,0573m297
57.36448598130841,-42.25,0573m422
57.36842105263158,-44.75,0573m447
57.371134020618555,-36.25,0573m362
57.37327188940092,-25.5,0573m255
57.37678855325914,-29.25,0573m292
57.38056013179572,-32.75,0573m327
57.38898756660746,-38.75,0573m387
57.389240506329116,-28.75,0573m287
57.39344262295082,-32.25,0573m322
57.393715341959336,-41.5,0573m415
57.39795918367347,-35.5,0573m355
57.40157480314961,-28.25,0574m282
57.411167512690355,-35.0,0574m350
57.41379310344828,-27.75,0574m277
57.41379310344828,-43.75,0574m437
57.41652021089631,-38.0,0574m380
57.42230347349177,-40.75,0574m407
57.425897035881434,-27.25,0574m272
57.437185929648244,-34.25,0574m342
57.43788819875776,-26.75,0574m267
57.44318181818182,-43.0,0574m430
57.44347826086957,-37.25,0574m372
57.443729903536976,-30.5,0574m305
57.44976816074188,-26.25,0574m262
57.45,-33.75,0574m337
57.4502712477396,-40.0,0574m400
57.456,-30.0,0574m300
57.45674740484429,-36.75,0574m367
57.46153846153846,-25.75,0574m257
57.46268656716418,-33.25,0574m332
57.468152866242036,-29.5,0574m295
57.47763864042934,-39.25,0574m392
57.48019017432647,-29.0,0574m290
57.48287671232877,-36.0,0574m360
57.486033519553075,-42.0,0574m420
57.48768472906404,-32.5,0574m325
57.49211356466877,-28.5,0574m285
57.49514563106796,-44.5,0574m445
57.5,-32.0,0575m320
57.50392464678179,-28.0,0575m280
57.50442477876106,-38.5,0575m385
57.51219512195122,-31.5,0575m315
57.51381215469613,-41.25,0575m412
57.515625,-27.5,0575m275
57.52107925801012,-34.75,0575m347
57.52427184466019,-31.0,0575m310
57.527216174183515,-27.0,0575m270
57.53064798598949,-37.75,0575m377
57.538167938931295,-43.5,0575m435
57.538699690402474,-26.5,0575m265
57.540983606557376,-40.5,0575m405
57.55813953488372,-33.5,0575m335
57.561349693251536,-25.25,0575m252
57.56603773584906,-42.75,0575m427
57.567567567567565,-39.75,0575m397
57.56896551724138,-36.5,0575m365
57.570247933884296,-33.0,0575m330
57.593582887700535,-39.0,0575m390
57.593856655290104,-35.75,0575m357
57.60586319218241,-31.75,0576m317
57.60611205432937,-35.25,0576m352
57.606679035250465,-41.75,0576m417
57.617504051863854,-31.25,0576m312
57.61904761904762,-38.25,0576m382
57.620889748549324,-44.25,0576m442
57.62903225806452,-30.75,0576m307
57.63025210084034,-34.5,0576m345
57.63302752293578,-41.0,0576m410
57.63461538461539,-44.0,0576m440
57.638888888888886,-26.0,0576m260
57.640449438202246,-30.25,0576m302
57.642140468227424,-34.0,0576m340
57.64397905759162,-37.5,0576m375
57.64976958525346,-25.5,0576m255
57.6517571884984,-29.75,0576m297
57.65625,-37.0,0576m370
57.65880217785844,-40.25,0576m402
57.661596958174904,-43.25,0576m432
57.66295707472178,-29.25,0576m292
57.674050632911396,-28.75,0576m287
57.67710049423394,-32.75,0576m327
57.68041237113402,-36.25,0576m362
57.68402154398564,-39.5,0576m395
57.68503937007874,-28.25,0576m282
57.68796992481203,-42.5,0576m425
57.68852459016394,-32.25,0576m322
57.69592476489028,-27.75,0576m277
57.700934579439256,-42.25,0577m422
57.704081632653065,-35.5,0577m355
57.706708268330736,-27.25,0577m272
57.708703374777976,-38.75,0577m387
57.71573604060914,-35.0,0577m350
57.71739130434783,-26.75,0577m267
57.719298245614034,-44.75,0577m447
57.7264325323475,-41.5,0577m415
57.727975270479135,-26.25,0577m262
57.73286467486819,-38.0,0577m380
57.733118971061096,-30.5,0577m305
57.738461538461536,-25.75,0577m257
57.73869346733668,-34.25,0577m342
57.744,-30.0,0577m300
57.75,-33.75,0577m337
57.751371115173676,-40.75,0577m407
57.754777070063696,-29.5,0577m295
57.756521739130434,-37.25,0577m372
57.758620689655174,-43.75,0577m437
57.76119402985075,-33.25,0577m332
57.765451664025356,-29.0,0577m290
57.7681660899654,-36.75,0577m367
57.77576853526221,-40.0,0577m400
57.77602523659306,-28.5,0577m285
57.783251231527096,-32.5,0577m325
57.78409090909091,-43.0,0577m430
57.78649921507064,-28.0,0577m280
57.79109589041096,-36.0,0577m360
57.794117647058826,-32.0,0577m320
57.796875,-27.5,0577m275
57.799642218246866,-39.25,0577m392
57.80487804878049,-31.5,0578m315
57.80715396578538,-27.0,0578m270
57.81553398058252,-31.0,0578m310
57.81733746130031,-26.5,0578m265
57.82122905027933,-42.0,0578m420
57.823008849557525,-38.5,0578m385
57.824620573355816,-34.75,0578m347
57.83742331288344,-25.25,0578m252
57.84466019417476,-44.5,0578m445
57.84530386740332,-41.25,0578m412
57.84588441330998,-37.75,0578m377
57.857142857142854,-33.5,0578m335
57.86776859504132,-33.0,0578m330
57.868852459016395,-40.5,0578m405
57.87931034482759,-36.5,0578m365
57.88167938931298,-43.5,0578m435
57.891891891891895,-39.75,0578m397
57.899022801302934,-31.75,0578m317
57.901023890784984,-35.75,0579m357
57.905660377358494,-42.75,0579m427
57.909238249594814,-31.25,0579m312
57.911714770797964,-35.25,0579m352
57.9144385026738,-39.0,0579m390
57.916666666666664,-26.0,0579m260
57.91935483870968,-30.75,0579m307
57.92626728110599,-25.5,0579m255
57.92937399678973,-30.25,0579m302
57.9327731092437,-34.5,0579m345
57.93650793650794,-38.25,0579m382
57.93929712460064,-29.75,0579m297
57.94063079777366,-41.75,0579m417
57.94314381270903,-34.0,0579m340
57.94912559618442,-29.25,0579m292
57.95811518324607,-37.5,0579m375
57.95886075949367,-28.75,0579m287
57.96330275229358,-41.0,0579m410
57.968503937007874,-28.25,0579m282
57.96875,-37.0,0579m370
57.969052224371374,-44.25,0579m442
57.973640856672155,-32.75,0579m327
57.97805642633229,-27.75,0579m277
57.98076923076923,-44.0,0579m440
57.98360655737705,-32.25,0579m322
57.98548094373866,-40.25,0579m402
57.98751950078003,-27.25,0579m272
57.98969072164948,-36.25,0579m362
57.99689440993789,-26.75,0579m267
58.00380228136882,-43.25,0580m432
58.00618238021638,-26.25,0580m262
58.007181328545784,-39.5,0580m395
58.01020408163265,-35.5,0580m355
58.01538461538462,-25.75,0580m257
58.02030456852792,-35.0,0580m350
58.02250803858521,-30.5,0580m305
58.026315789473685,-42.5,0580m425
58.02841918294849,-38.75,0580m387
58.032,-30.0,0580m300
58.03738317757009,-42.25,0580m422
58.040201005025125,-34.25,0580m342
58.04140127388535,-29.5,0580m295
58.04920913884007,-38.0,0580m380
58.05,-33.75,0580m337
58.050713153724246,-29.0,0580m290
58.059149722735675,-41.5,0580m415
58.059701492537314,-33.25,0580m332
58.05993690851735,-28.5,0580m285
58.0690737833595,-28.0,0580m280
58.06956521739131,-37.25,0580m372
58.07017543859649,-44.75,0580m447
58.078125,-27.5,0580m275
58.07881773399015,-32.5,0580m325
58.0795847750865,-36.75,0580m367
58.08043875685558,-40.75,0580m407
58.08709175738725,-27.0,0580m270
58.088235294117645,-32.0,0580m320
58.09597523219814,-26.5,0580m265
58.09756097560975,-31.5,0580m315
58.09931506849315,-36.0,0580m360
58.10126582278481,-40.0,0581m400
58.10344827586207,-43.75,0581m437
58.10679611650485,-31.0,0581m310
58.11349693251534,-25.25,0581m252
58.1216457960644,-39.25,0581m392
58.125,-43.0,0581m430
58.12816188870152,-34.75,0581m347
58.14159292035398,-38.5,0581m385
58.15614617940199,-33.5,0581m335
58.15642458100559,-42.0,0581m420
58.161120840630474,-37.75,0581m377
58.16528925619835,-33.0,0581m330
58.1767955801105,-41.25,0581m412
58.189655172413794,-36.5,0581m365
58.192182410423456,-31.75,0581m317
58.19417475728155,-44.5,0581m445
58.19444444444444,-26.0,0581m260
58.19672131147541,-40.5,0581m405
58.20097244732577,-31.25,0582m312
58.20276497695853,-25.5,0582m255
58.208191126279864,-35.75,0582m357
58.20967741935484,-30.75,0582m307
58.21621621621622,-39.75,0582m397
58.217317487266556,-35.25,0582m352
58.21829855537721,-30.25,0582m302
58.225190839694655,-43.5,0582m435
58.22683706070288,-29.75,0582m297
58.23529411764706,-29.25,0582m292
58.23529411764706,-34.5,0582m345
58.23529411764706,-39.0,0582m390
58.24367088607595,-28.75,0582m287
58.24414715719063,-34.0,0582m340
58.24528301886792,-42.75,0582m427
58.25196850393701,-28.25,0582m282
58.25396825396825,-38.25,0582m382
58.260188087774296,-27.75,0582m277
58.26833073322933,-27.25,0582m272
58.27018121911038,-32.75,0582m327
58.27225130890052,-37.5,0582m375
58.27458256029685,-41.75,0582m417
58.27639751552795,-26.75,0582m267
58.278688524590166,-32.25,0582m322
58.28125,-37.0,0582m370
